"","nr","alg","argument","set","scaled","FM","AR"
"1130",1130,"kmeans","MacQueen","engytime",FALSE,0.908072851566514,0.815942760559026
"1131",1131,"kmeans","MacQueen","hepta",FALSE,0.838617574420147,0.803331348294302
"1132",1132,"kmeans","MacQueen","lsun",FALSE,0.645106757052514,0.440492326611389
"1133",1133,"kmeans","MacQueen","target",FALSE,0.614231583687446,0.384478288320154
"1134",1134,"kmeans","MacQueen","tetra",FALSE,1,1
"1135",1135,"kmeans","MacQueen","twodiamonds",FALSE,1,1
"1136",1136,"kmeans","MacQueen","wingnut",FALSE,0.929679507216674,0.859497168372491
"1137",1137,"kmeans","MacQueen","dense",FALSE,0.904534033733291,0.809050047977375
"1138",1138,"kmeans","MacQueen","fuzzyx",FALSE,0.684920155043218,0.599982375946223
"1139",1139,"kmeans","MacQueen","line",FALSE,0.597402317788232,-0.0130077736933263
"1140",1140,"kmeans","MacQueen","parabolic",FALSE,0.794527361742157,0.589413107324894
"1141",1141,"kmeans","MacQueen","ring",FALSE,0.652083657275825,0.165921693807116
"1142",1142,"kmeans","MacQueen","zigzag",FALSE,0.510856035000884,0.176149867188592
"1143",1143,"kmeans","MacQueen","by_voivodeship",FALSE,0.714518705850641,0.687251950648551
"1144",1144,"kmeans","MacQueen","pizza1",FALSE,0.927506156569579,0.902998843281198
"1145",1145,"kmeans","MacQueen","pizza2",FALSE,1,1
"1146",1146,"kmeans","MacQueen","simple_agglomerations1",FALSE,0.840648327272835,0.79381626826694
"1147",1147,"kmeans","MacQueen","simple_agglomerations2",FALSE,0.87167882164254,0.806150039093974
"1148",1148,"kmeans","MacQueen","simple_agglomerations3",FALSE,0.719323127724643,0.647297512064109
"1149",1149,"kmeans","MacQueen","iris",FALSE,0.820808072911415,0.73023827228347
"1150",1150,"kmeans","MacQueen","iris5",FALSE,0.548463459988134,0.245240552605727
"1151",1151,"kmeans","MacQueen","square",FALSE,0.517332283968294,0.0279424172206254
"1152",1152,"kmeans","MacQueen","a1",FALSE,0.808328014395815,0.79377685974236
"1153",1153,"kmeans","MacQueen","a2",FALSE,0.892365879053794,0.888617558922096
"1154",1154,"kmeans","MacQueen","a3",FALSE,0.805153136855438,0.797881192454909
"1155",1155,"kmeans","MacQueen","aggregation",FALSE,0.815693041794501,0.766048320468046
"1156",1156,"kmeans","MacQueen","compound",FALSE,0.621259277183996,0.508520755519812
"1157",1157,"kmeans","MacQueen","d31",FALSE,0.750083444963583,0.735106864392772
"1158",1158,"kmeans","MacQueen","flame",FALSE,0.736390680342687,0.4534129232217
"1159",1159,"kmeans","MacQueen","jain",FALSE,0.689443717161971,0.300351930944298
"1160",1160,"kmeans","MacQueen","pathbased",FALSE,0.662881183000474,0.464244019001182
"1161",1161,"kmeans","MacQueen","r15",FALSE,0.886282532121229,0.877614847647743
"1162",1162,"kmeans","MacQueen","s1",FALSE,0.92365302222512,0.916721795865465
"1163",1163,"kmeans","MacQueen","s2",FALSE,0.801159429573603,0.782454480042348
"1164",1164,"kmeans","MacQueen","s3",FALSE,0.692679974677537,0.669668554238744
"1165",1165,"kmeans","MacQueen","s4",FALSE,0.632893457101862,0.605613574743831
"1166",1166,"kmeans","MacQueen","spiral",FALSE,0.327351893243833,-0.00603281126747863
"1167",1167,"kmeans","MacQueen","unbalance",FALSE,0.656530871531031,0.525079983122033
"1168",1168,"kmeans","MacQueen","cross",FALSE,0.441080386182212,0.108924395104799
"1169",1169,"kmeans","MacQueen","smile",FALSE,0.584948448661106,0.441095631531727
"1170",1170,"kmeans","MacQueen","twosplashes",FALSE,0.638643216080402,0.279093216080402
"1171",1171,"kmeans","MacQueen","x1",FALSE,1,1
"1172",1172,"kmeans","MacQueen","x2",FALSE,0.550659146316221,0.209054806135108
"1173",1173,"kmeans","MacQueen","x3",FALSE,0.89379193504137,0.855893834334504
"1174",1174,"kmeans","MacQueen","z1",FALSE,0.472727298557602,0.213082190542366
"1175",1175,"kmeans","MacQueen","z2",FALSE,0.612135011413948,0.43481342670633
"1176",1176,"kmeans","MacQueen","z3",FALSE,1,1
"1177",1177,"spectral","5","atom",TRUE,0.733689205853467,0.434974582629383
"1178",1178,"spectral","5","chainlink",TRUE,0.757405090192338,0.492340960073529
"1179",1179,"spectral","5","engytime",TRUE,0.616921568070723,0.215443539423879
"1180",1180,"spectral","5","hepta",TRUE,0.653709782971699,0.546860494272411
"1181",1181,"spectral","5","lsun",TRUE,0.730347716799917,0.465969483538951
"1182",1182,"spectral","5","target",TRUE,0.616613764133722,0.387430891801556
"1183",1183,"spectral","5","tetra",TRUE,0.890674399221718,0.853743012653905
"1184",1184,"spectral","5","twodiamonds",TRUE,1,1
"1185",1185,"spectral","5","wingnut",TRUE,1,1
"1186",1186,"spectral","5","dense",TRUE,0.682518988977141,0.321959211030353
"1187",1187,"spectral","5","fuzzyx",TRUE,0.589068368671398,0.478120011026339
"1188",1188,"spectral","5","line",TRUE,0.631710309718521,0.11506956182551
"1189",1189,"spectral","5","parabolic",TRUE,0.591807905030819,0.0459208654894879
"1190",1190,"spectral","5","ring",TRUE,0.807246034852534,0.604908003721387
"1191",1191,"spectral","5","zigzag",TRUE,0.553641210580566,0.253869101247322
"1192",1192,"spectral","5","by_voivodeship",TRUE,0.526419082892845,0.482672991073047
"1193",1193,"spectral","5","pizza1",TRUE,1,1
"1194",1194,"spectral","5","pizza2",TRUE,0.80644105562813,0.76583897008034
"1195",1195,"spectral","5","simple_agglomerations1",TRUE,0.612941223812979,0.453506426800215
"1196",1196,"spectral","5","simple_agglomerations2",TRUE,0.802108509263507,0.700199526814486
"1197",1197,"spectral","5","simple_agglomerations3",TRUE,0.657709586258305,0.573417222179183
"1198",1198,"spectral","5","iris",TRUE,0.595496355350225,0.351362159650519
"1199",1199,"spectral","5","iris5",TRUE,0.524983302298152,0.203995924554559
"1200",1200,"spectral","5","square",TRUE,0.801575231274736,0.592513683392934
"1201",1201,"spectral","5","a1",TRUE,0.589384914007295,0.530549932384016
"1202",1202,"spectral","5","a2",TRUE,0.659930453196695,0.619448671171038
"1203",1203,"spectral","5","a3",TRUE,0.492522831263692,0.400635481540229
"1204",1204,"spectral","5","aggregation",TRUE,0.73727628046103,0.668353936209389
"1205",1205,"spectral","5","compound",TRUE,0.636140006779311,0.530002314344519
"1206",1206,"spectral","5","d31",TRUE,0.645284694705236,0.599188728751025
"1207",1207,"spectral","5","flame",TRUE,0.962272864888776,0.917489940721447
"1208",1208,"spectral","5","jain",TRUE,0.622183885846417,-0.0882330027317062
"1209",1209,"spectral","5","pathbased",TRUE,0.704721876214004,0.543478551666835
"1210",1210,"spectral","5","r15",TRUE,0.503538129212549,0.378937475927797
"1211",1211,"spectral","5","s1",TRUE,0.715159147514798,0.665307414094738
"1212",1212,"spectral","5","s2",TRUE,0.705947891845231,0.669071954648417
"1213",1213,"spectral","5","s3",TRUE,0.631554859308427,0.603386388382193
"1214",1214,"spectral","5","s4",TRUE,0.533303651153002,0.489363880207114
"1215",1215,"spectral","5","spiral",TRUE,0.463834790750866,0.168454271110531
"1216",1216,"spectral","5","unbalance",TRUE,0.650767661993174,0.52386565276774
"1217",1217,"spectral","5","cross",TRUE,0.4144695281355,0.127767935114002
"1218",1218,"spectral","5","smile",TRUE,0.336960841451656,0.0737621314574807
"1219",1219,"spectral","5","twosplashes",TRUE,0.497714652291878,-0.00251029583098927
"1220",1220,"spectral","5","x1",TRUE,1,1
"1221",1221,"spectral","5","x2",TRUE,0.66782776896635,0.473535045590941
"1222",1222,"spectral","5","x3",TRUE,0.867309761895611,0.820018025196043
"1223",1223,"spectral","5","z1",TRUE,0.441469461016682,0.146348135257565
"1224",1224,"spectral","5","z2",TRUE,0.658904789802234,0.486746516126317
"1225",1225,"spectral","5","z3",TRUE,0.998333286898795,0.997619619275365
"1226",1226,"spectral","6","atom",TRUE,1,1
"1227",1227,"spectral","6","chainlink",TRUE,0.499062248625412,-0.00100174723802875
"1228",1228,"spectral","6","engytime",TRUE,0.618742416163216,0.220002761530808
"1229",1229,"spectral","6","hepta",TRUE,0.8495080676885,0.816765116513791
"1230",1230,"spectral","6","lsun",TRUE,0.67166057536494,0.474260422947615
"1231",1231,"spectral","6","target",TRUE,0.59539087100891,0.361457427191715
"1232",1232,"spectral","6","tetra",TRUE,0.898630253708212,0.864484864381747
"1233",1233,"spectral","6","twodiamonds",TRUE,1,1
"1234",1234,"spectral","6","wingnut",TRUE,0.506002578080107,0.0129775920301347
"1235",1235,"spectral","6","dense",TRUE,0.649976675331668,0.165365839148447
"1236",1236,"spectral","6","fuzzyx",TRUE,0.551608927244135,0.423912023715187
"1237",1237,"spectral","6","line",TRUE,0.603488734440495,-0.066108799452802
"1238",1238,"spectral","6","parabolic",TRUE,0.821284959889078,0.642846632778351
"1239",1239,"spectral","6","ring",TRUE,0.682249801771974,0.291040496824521
"1240",1240,"spectral","6","zigzag",TRUE,0.587716934794199,0.314949507704128
"1241",1241,"spectral","6","by_voivodeship",TRUE,0.591569151185024,0.552654176677966
"1242",1242,"spectral","6","pizza1",TRUE,1,1
"1243",1243,"spectral","6","pizza2",TRUE,0.864043739789487,0.825735714056738
"1244",1244,"spectral","6","simple_agglomerations1",TRUE,0.654009879872075,0.540664904149739
"1245",1245,"spectral","6","simple_agglomerations2",TRUE,0.625071993800246,0.433027491277906
"1246",1246,"spectral","6","simple_agglomerations3",TRUE,0.904571398310711,0.88754799710409
"1247",1247,"spectral","6","iris",TRUE,0.683183974910472,0.449873008099635
"1248",1248,"spectral","6","iris5",TRUE,0.735845425927711,0.550037622272385
"1249",1249,"spectral","6","square",TRUE,0.689217432357566,0.313045485364763
"1250",1250,"spectral","6","a1",TRUE,0.619935929145941,0.559952465884424
"1251",1251,"spectral","6","a2",TRUE,0.543745602907839,0.464847473843424
"1252",1252,"spectral","6","a3",TRUE,0.443022709559063,0.33424926966541
"1253",1253,"spectral","6","aggregation",TRUE,0.707519905545877,0.632281182857561
"1254",1254,"spectral","6","compound",TRUE,0.494405224078358,0.347011773914817
"1255",1255,"spectral","6","d31",TRUE,0.682751652945156,0.646600012789503
"1256",1256,"spectral","6","flame",TRUE,0.725604036668346,0.43110040063348
"1257",1257,"spectral","6","jain",TRUE,0.890005898498174,0.732998007652075
"1258",1258,"spectral","6","pathbased",TRUE,0.624589935973907,0.430900775163965
"1259",1259,"spectral","6","r15",TRUE,0.869988188970281,0.858506279142149
"1260",1260,"spectral","6","s1",TRUE,0.663368833718285,0.597745826252059
"1261",1261,"spectral","6","s2",TRUE,0.657136174489227,0.601478772606372
"1262",1262,"spectral","6","s3",TRUE,0.666606674898045,0.640673826342136
"1263",1263,"spectral","6","s4",TRUE,0.593165940780269,0.561025602810983
"1264",1264,"spectral","6","spiral",TRUE,0.554320999146777,0.260245210518164
"1265",1265,"spectral","6","unbalance",TRUE,0.703219304741642,0.586888321657322
"1266",1266,"spectral","6","cross",TRUE,0.490436805138353,0.286278462227458
"1267",1267,"spectral","6","smile",TRUE,0.473619624006257,0.301750724389163
"1268",1268,"spectral","6","twosplashes",TRUE,0.497891303471813,-0.00250853262901452
"1269",1269,"spectral","6","x1",TRUE,0.681720908935682,0.479154070608028
"1270",1270,"spectral","6","x2",TRUE,0.746200427670066,0.613065815811683
"1271",1271,"spectral","6","x3",TRUE,0.849762763287415,0.795055712333637
"1272",1272,"spectral","6","z1",TRUE,0.420574685502519,0.10630120151643
"1273",1273,"spectral","6","z2",TRUE,0.707822836716571,0.562039087784383
"1274",1274,"spectral","6","z3",TRUE,0.73117351787721,0.616342369455179
"1275",1275,"spectral","7","atom",TRUE,1,1
"1276",1276,"spectral","7","chainlink",TRUE,1,1
"1277",1277,"spectral","7","engytime",TRUE,0.898332546234495,0.795774869626512
"1278",1278,"spectral","7","hepta",TRUE,0.718553506384123,0.647085946068072
"1279",1279,"spectral","7","lsun",TRUE,0.672482627097237,0.475380346120811
"1280",1280,"spectral","7","target",TRUE,0.58600655145399,0.35027887673796
"1281",1281,"spectral","7","tetra",TRUE,0.5559887155478,0.293893372610827
"1282",1282,"spectral","7","twodiamonds",TRUE,0.997496875014685,0.99499999220708
"1283",1283,"spectral","7","wingnut",TRUE,0.503121651213717,0.007221409413233
"1284",1284,"spectral","7","dense",TRUE,0.569024683918976,0.132639472787183
"1285",1285,"spectral","7","fuzzyx",TRUE,0.555300393070729,0.429505590246928
"1286",1286,"spectral","7","line",TRUE,0.822654354131968,0.532563486527681
"1287",1287,"spectral","7","parabolic",TRUE,0.570444577536386,0.00258729036577018
"1288",1288,"spectral","7","ring",TRUE,0.670778187027743,0.251440522790166
"1289",1289,"spectral","7","zigzag",TRUE,0.778221841797397,0.498341278580798
"1290",1290,"spectral","7","by_voivodeship",TRUE,0.65786655465166,0.621548335499878
"1291",1291,"spectral","7","pizza1",TRUE,0.763493349500548,0.663273858014575
"1292",1292,"spectral","7","pizza2",TRUE,0.802506476823489,0.739744477725565
"1293",1293,"spectral","7","simple_agglomerations1",TRUE,0.961574741081228,0.951126888547255
"1294",1294,"spectral","7","simple_agglomerations2",TRUE,0.559161643106056,0.334822088919293
"1295",1295,"spectral","7","simple_agglomerations3",TRUE,0.701799206481251,0.643442827596687
"1296",1296,"spectral","7","iris",TRUE,0.774827641483505,0.658202059738843
"1297",1297,"spectral","7","iris5",TRUE,0.735845425927711,0.550037622272385
"1298",1298,"spectral","7","square",TRUE,0.659937083855166,0.20737738433506
"1299",1299,"spectral","7","a1",TRUE,0.68223976421238,0.64192807811536
"1300",1300,"spectral","7","a2",TRUE,0.609947662749627,0.550783041945673
"1301",1301,"spectral","7","a3",TRUE,0.351122032516604,0.213878643140776
"1302",1302,"spectral","7","aggregation",TRUE,0.811881649662459,0.760402232153212
"1303",1303,"spectral","7","compound",TRUE,0.381382813755275,0.171182032268547
"1304",1304,"spectral","7","d31",TRUE,0.58214372492914,0.514119170935267
"1305",1305,"spectral","7","flame",TRUE,0.705422032154052,0.387952806505857
"1306",1306,"spectral","7","jain",TRUE,0.606263333101314,-0.0778454932091023
"1307",1307,"spectral","7","pathbased",TRUE,0.672029804378356,0.483430530897814
"1308",1308,"spectral","7","r15",TRUE,0.61302848348884,0.538849692155321
"1309",1309,"spectral","7","s1",TRUE,0.700065340914092,0.651151015853667
"1310",1310,"spectral","7","s2",TRUE,0.766058428449723,0.737940886440057
"1311",1311,"spectral","7","s3",TRUE,0.689050872494401,0.665697384879656
"1312",1312,"spectral","7","s4",TRUE,0.592079682098717,0.560690089451007
"1313",1313,"spectral","7","spiral",TRUE,0.552282319480765,0.255280649104161
"1314",1314,"spectral","7","unbalance",TRUE,0.75470487217715,0.657730640311869
"1315",1315,"spectral","7","cross",TRUE,0.473890028748819,0.274317479111268
"1316",1316,"spectral","7","smile",TRUE,0.432883530787535,0.221629064032235
"1317",1317,"spectral","7","twosplashes",TRUE,0.498395676157337,-0.00250349494326186
"1318",1318,"spectral","7","x1",TRUE,0.669172458198082,0.462338305378474
"1319",1319,"spectral","7","x2",TRUE,0.7381142001106,0.598058081290304
"1320",1320,"spectral","7","x3",TRUE,0.849762763287415,0.795055712333637
"1321",1321,"spectral","7","z1",TRUE,0.436617737128019,0.137479133934813
"1322",1322,"spectral","7","z2",TRUE,0.535842284716187,0.336231237684549
"1323",1323,"spectral","7","z3",TRUE,0.732124137933851,0.617910257750068
"1324",1324,"genie","0.1","atom",TRUE,1,1
"1325",1325,"genie","0.1","chainlink",TRUE,1,1
"1326",1326,"genie","0.1","engytime",TRUE,0.906482736572823,0.812417285578669
"1327",1327,"genie","0.1","hepta",TRUE,1,1
"1328",1328,"genie","0.1","lsun",TRUE,1,1
"1329",1329,"genie","0.1","target",TRUE,0.596735602802479,0.363081423528448
"1330",1330,"genie","0.1","tetra",TRUE,1,1
"1331",1331,"genie","0.1","twodiamonds",TRUE,0.990025563872058,0.980075065153501
"1332",1332,"genie","0.1","wingnut",TRUE,1,1
"1333",1333,"genie","0.1","dense",TRUE,0.980004059577927,0.960200080403878
"1334",1334,"genie","0.1","fuzzyx",TRUE,0.719707941404217,0.644260464405894
"1335",1335,"genie","0.1","line",TRUE,0.601873369114867,0.0191756963361229
"1336",1336,"genie","0.1","parabolic",TRUE,0.90704698391206,0.813418507363336
"1337",1337,"genie","0.1","ring",TRUE,1,1
"1338",1338,"genie","0.1","zigzag",TRUE,1,1
"1339",1339,"genie","0.1","by_voivodeship",TRUE,0.54121828721148,0.499931885056057
"1340",1340,"genie","0.1","pizza1",TRUE,1,1
"1341",1341,"genie","0.1","pizza2",TRUE,1,1
"1342",1342,"genie","0.1","simple_agglomerations1",TRUE,0.86509016236954,0.827645277759441
"1343",1343,"genie","0.1","simple_agglomerations2",TRUE,0.832140435587355,0.746564171351475
"1344",1344,"genie","0.1","simple_agglomerations3",TRUE,0.913921897356926,0.897996182768732
"1345",1345,"genie","0.1","iris",TRUE,0.767250075512329,0.635696821515892
"1346",1346,"genie","0.1","iris5",TRUE,0.575511958361266,0.29547021539944
"1347",1347,"genie","0.1","square",TRUE,1,1
"1348",1348,"genie","0.1","a1",TRUE,0.918187287801603,0.913845643267433
"1349",1349,"genie","0.1","a2",TRUE,0.924573868953075,0.922131001288814
"1350",1350,"genie","0.1","a3",TRUE,0.958210485174315,0.957362659772278
"1351",1351,"genie","0.1","aggregation",TRUE,0.648106423482821,0.559691011958705
"1352",1352,"genie","0.1","compound",TRUE,0.644515963908364,0.540754350233154
"1353",1353,"genie","0.1","d31",TRUE,0.938031597638506,0.935985813264131
"1354",1354,"genie","0.1","flame",TRUE,1,1
"1355",1355,"genie","0.1","jain",TRUE,0.592371921369343,0.0441934219231851
"1356",1356,"genie","0.1","pathbased",TRUE,0.605713352786476,0.388542055801724
"1357",1357,"genie","0.1","r15",TRUE,0.986584668833494,0.985650095985955
"1358",1358,"genie","0.1","s1",TRUE,0.988793343809604,0.987993465874293
"1359",1359,"genie","0.1","s2",TRUE,0.921918316573762,0.916333651498103
"1360",1360,"genie","0.1","s3",TRUE,0.707773832970821,0.686580214244586
"1361",1361,"genie","0.1","s4",TRUE,0.644436973857052,0.618803957212595
"1362",1362,"genie","0.1","spiral",TRUE,1,1
"1363",1363,"genie","0.1","unbalance",TRUE,0.660388314706617,0.53017762816353
"1364",1364,"genie","0.1","cross",TRUE,0.81849721301027,0.755294920457337
"1365",1365,"genie","0.1","smile",TRUE,0.590366070486191,0.447759876697969
"1366",1366,"genie","0.1","twosplashes",TRUE,1,1
"1367",1367,"genie","0.1","x1",TRUE,1,1
"1368",1368,"genie","0.1","x2",TRUE,0.795185514456828,0.688287234237034
"1369",1369,"genie","0.1","x3",TRUE,0.914001246765762,0.882927334519003
"1370",1370,"genie","0.1","z1",TRUE,0.412422746349712,0.0957316649591991
"1371",1371,"genie","0.1","z2",TRUE,0.619191787029194,0.440989002975606
"1372",1372,"genie","0.1","z3",TRUE,0.764457365510383,0.669184471399952
"1373",1373,"genie","0.2","atom",TRUE,1,1
"1374",1374,"genie","0.2","chainlink",TRUE,1,1
"1375",1375,"genie","0.2","engytime",TRUE,0.906482736572823,0.812417285578669
"1376",1376,"genie","0.2","hepta",TRUE,1,1
"1377",1377,"genie","0.2","lsun",TRUE,1,1
"1378",1378,"genie","0.2","target",TRUE,0.609089433725194,0.378100214954927
"1379",1379,"genie","0.2","tetra",TRUE,1,1
"1380",1380,"genie","0.2","twodiamonds",TRUE,0.990025563872058,0.980075065153501
"1381",1381,"genie","0.2","wingnut",TRUE,1,1
"1382",1382,"genie","0.2","dense",TRUE,0.980004059577927,0.960200080403878
"1383",1383,"genie","0.2","fuzzyx",TRUE,0.719707941404217,0.644260464405894
"1384",1384,"genie","0.2","line",TRUE,0.601873369114867,0.0191756963361229
"1385",1385,"genie","0.2","parabolic",TRUE,0.90704698391206,0.813418507363336
"1386",1386,"genie","0.2","ring",TRUE,1,1
"1387",1387,"genie","0.2","zigzag",TRUE,1,1
"1388",1388,"genie","0.2","by_voivodeship",TRUE,0.592227273917709,0.555303188320005
"1389",1389,"genie","0.2","pizza1",TRUE,1,1
"1390",1390,"genie","0.2","pizza2",TRUE,1,1
"1391",1391,"genie","0.2","simple_agglomerations1",TRUE,0.86509016236954,0.827645277759441
"1392",1392,"genie","0.2","simple_agglomerations2",TRUE,0.832140435587355,0.746564171351475
"1393",1393,"genie","0.2","simple_agglomerations3",TRUE,0.913921897356926,0.897996182768732
"1394",1394,"genie","0.2","iris",TRUE,0.767250075512329,0.635696821515892
"1395",1395,"genie","0.2","iris5",TRUE,0.575511958361266,0.29547021539944
"1396",1396,"genie","0.2","square",TRUE,1,1
"1397",1397,"genie","0.2","a1",TRUE,0.855922466005394,0.846285625857096
"1398",1398,"genie","0.2","a2",TRUE,0.924573868953075,0.922131001288814
"1399",1399,"genie","0.2","a3",TRUE,0.958210485174315,0.957362659772278
"1400",1400,"genie","0.2","aggregation",TRUE,0.648106423482821,0.559691011958705
"1401",1401,"genie","0.2","compound",TRUE,0.644515963908364,0.540754350233154
"1402",1402,"genie","0.2","d31",TRUE,0.938031597638506,0.935985813264131
"1403",1403,"genie","0.2","flame",TRUE,1,1
"1404",1404,"genie","0.2","jain",TRUE,1,1
"1405",1405,"genie","0.2","pathbased",TRUE,0.605713352786476,0.388542055801724
"1406",1406,"genie","0.2","r15",TRUE,0.986584668833494,0.985650095985955
"1407",1407,"genie","0.2","s1",TRUE,0.988793343809604,0.987993465874293
"1408",1408,"genie","0.2","s2",TRUE,0.921918316573762,0.916333651498103
"1409",1409,"genie","0.2","s3",TRUE,0.707773832970821,0.686580214244586
"1410",1410,"genie","0.2","s4",TRUE,0.644436973857052,0.618803957212595
"1411",1411,"genie","0.2","spiral",TRUE,1,1
"1412",1412,"genie","0.2","unbalance",TRUE,0.693181210147915,0.573937628749829
"1413",1413,"genie","0.2","cross",TRUE,0.81849721301027,0.755294920457337
"1414",1414,"genie","0.2","smile",TRUE,0.785732583493921,0.700848718624032
"1415",1415,"genie","0.2","twosplashes",TRUE,1,1
"1416",1416,"genie","0.2","x1",TRUE,1,1
"1417",1417,"genie","0.2","x2",TRUE,0.795185514456828,0.688287234237034
"1418",1418,"genie","0.2","x3",TRUE,0.914001246765762,0.882927334519003
"1419",1419,"genie","0.2","z1",TRUE,0.415469309801794,0.0964279239118448
"1420",1420,"genie","0.2","z2",TRUE,0.619191787029194,0.440989002975606
"1421",1421,"genie","0.2","z3",TRUE,0.764457365510383,0.669184471399952
"1422",1422,"genie","0.3","atom",TRUE,1,1
"1423",1423,"genie","0.3","chainlink",TRUE,1,1
"1424",1424,"genie","0.3","engytime",TRUE,0.906482736572823,0.812417285578669
"1425",1425,"genie","0.3","hepta",TRUE,1,1
"1426",1426,"genie","0.3","lsun",TRUE,1,1
"1427",1427,"genie","0.3","target",TRUE,0.649353848942389,0.429111481622092
"1428",1428,"genie","0.3","tetra",TRUE,1,1
"1429",1429,"genie","0.3","twodiamonds",TRUE,0.990025563872058,0.980075065153501
"1430",1430,"genie","0.3","wingnut",TRUE,1,1
"1431",1431,"genie","0.3","dense",TRUE,0.980004059577927,0.960200080403878
"1432",1432,"genie","0.3","fuzzyx",TRUE,0.523631442554887,0.340145739043006
"1433",1433,"genie","0.3","line",TRUE,1,1
"1434",1434,"genie","0.3","parabolic",TRUE,0.90704698391206,0.813418507363336
"1435",1435,"genie","0.3","ring",TRUE,1,1
"1436",1436,"genie","0.3","zigzag",TRUE,1,1
"1437",1437,"genie","0.3","by_voivodeship",TRUE,0.683949409089232,0.653640958554277
"1438",1438,"genie","0.3","pizza1",TRUE,1,1
"1439",1439,"genie","0.3","pizza2",TRUE,1,1
"1440",1440,"genie","0.3","simple_agglomerations1",TRUE,0.937717904596654,0.919923221681627
"1441",1441,"genie","0.3","simple_agglomerations2",TRUE,0.832140435587355,0.746564171351475
"1442",1442,"genie","0.3","simple_agglomerations3",TRUE,0.913921897356926,0.897996182768732
"1443",1443,"genie","0.3","iris",TRUE,0.767250075512329,0.635696821515892
"1444",1444,"genie","0.3","iris5",TRUE,0.575511958361266,0.29547021539944
"1445",1445,"genie","0.3","square",TRUE,1,1
"1446",1446,"genie","0.3","a1",TRUE,0.855922466005394,0.846285625857096
"1447",1447,"genie","0.3","a2",TRUE,0.924573868953075,0.922131001288814
"1448",1448,"genie","0.3","a3",TRUE,0.940004324433271,0.938654515822145
"1449",1449,"genie","0.3","aggregation",TRUE,0.710955535130288,0.621859825863261
"1450",1450,"genie","0.3","compound",TRUE,0.630697131563223,0.517314489297038
"1451",1451,"genie","0.3","d31",TRUE,0.903803729502311,0.900202004215437
"1452",1452,"genie","0.3","flame",TRUE,1,1
"1453",1453,"genie","0.3","jain",TRUE,1,1
"1454",1454,"genie","0.3","pathbased",TRUE,0.684351286747978,0.5067310737252
"1455",1455,"genie","0.3","r15",TRUE,0.986584668833494,0.985650095985955
"1456",1456,"genie","0.3","s1",TRUE,0.988793343809604,0.987993465874293
"1457",1457,"genie","0.3","s2",TRUE,0.921918316573762,0.916333651498103
"1458",1458,"genie","0.3","s3",TRUE,0.689598073992071,0.664790180210615
"1459",1459,"genie","0.3","s4",TRUE,0.61947942118858,0.590100092507646
"1460",1460,"genie","0.3","spiral",TRUE,1,1
"1461",1461,"genie","0.3","unbalance",TRUE,0.724527254433862,0.616390535857784
"1462",1462,"genie","0.3","cross",TRUE,0.62364164762008,0.463351540403616
"1463",1463,"genie","0.3","smile",TRUE,1,1
"1464",1464,"genie","0.3","twosplashes",TRUE,1,1
"1465",1465,"genie","0.3","x1",TRUE,1,1
"1466",1466,"genie","0.3","x2",TRUE,0.795185514456828,0.688287234237034
"1467",1467,"genie","0.3","x3",TRUE,0.671337184820516,0.496713148093008
"1468",1468,"genie","0.3","z1",TRUE,0.415469309801794,0.0964279239118448
"1469",1469,"genie","0.3","z2",TRUE,0.666679389490411,0.499331882053776
"1470",1470,"genie","0.3","z3",TRUE,0.764457365510383,0.669184471399952
"1471",1471,"genie","0.6","atom",TRUE,1,1
"1472",1472,"genie","0.6","chainlink",TRUE,1,1
"1473",1473,"genie","0.6","engytime",TRUE,0.679904132713281,0.00701348852884228
"1474",1474,"genie","0.6","hepta",TRUE,1,1
"1475",1475,"genie","0.6","lsun",TRUE,1,1
"1476",1476,"genie","0.6","target",TRUE,0.802288898466168,0.650581521299279
"1477",1477,"genie","0.6","tetra",TRUE,1,1
"1478",1478,"genie","0.6","twodiamonds",TRUE,0.990025563872058,0.980075065153501
"1479",1479,"genie","0.6","wingnut",TRUE,1,1
"1480",1480,"genie","0.6","dense",TRUE,0.980004059577927,0.960200080403878
"1481",1481,"genie","0.6","fuzzyx",TRUE,0.510918006592243,0.278107732469325
"1482",1482,"genie","0.6","line",TRUE,1,1
"1483",1483,"genie","0.6","parabolic",TRUE,0.90704698391206,0.813418507363336
"1484",1484,"genie","0.6","ring",TRUE,1,1
"1485",1485,"genie","0.6","zigzag",TRUE,1,1
"1486",1486,"genie","0.6","by_voivodeship",TRUE,0.476311212880531,0.349890449487464
"1487",1487,"genie","0.6","pizza1",TRUE,1,1
"1488",1488,"genie","0.6","pizza2",TRUE,1,1
"1489",1489,"genie","0.6","simple_agglomerations1",TRUE,0.937717904596654,0.919923221681627
"1490",1490,"genie","0.6","simple_agglomerations2",TRUE,0.703922589777133,0.449789132854844
"1491",1491,"genie","0.6","simple_agglomerations3",TRUE,0.822197869324023,0.765498938384253
"1492",1492,"genie","0.6","iris",TRUE,0.746841113758623,0.560024437429997
"1493",1493,"genie","0.6","iris5",TRUE,0.57874855371175,0.0500733974881748
"1494",1494,"genie","0.6","square",TRUE,1,1
"1495",1495,"genie","0.6","a1",TRUE,0.719677391831645,0.672059263694817
"1496",1496,"genie","0.6","a2",TRUE,0.657171466587957,0.596791609574276
"1497",1497,"genie","0.6","a3",TRUE,0.742888296741956,0.710973112296912
